id,lat,lon,category
26087,58.01864,97.639557,agricultural
26088,57.225996,92.887065,urban
26089,58.781308,100.341454,urban
26090,51.798823,90.775002,tundra
26091,49.495121,96.099879,wetland
26092,53.765158,94.824166,urban
26093,56.024544,90.97103,agricultural
26094,50.737818,88.254414,forest
26095,56.3779,95.557039,urban
26096,55.757735,94.659917,urban
26097,50.318327,92.645875,wetland
26098,52.532316,90.425749,urban
26099,54.820708,90.732281,forest
26100,51.352151,97.84654,urban
26101,49.884926,96.866656,forest
26102,56.813681,88.244716,agricultural
26103,53.730435,89.755825,forest
26104,59.862805,92.322285,wetland
26105,52.660147,95.594071,forest
26106,58.302606,97.080172,wetland
26107,57.778291,90.162344,urban
26108,55.258208,96.893248,tundra
26109,55.287095,96.589162,wetland
26110,57.764438,98.56001,urban
26111,55.799581,95.299806,forest
26112,53.23535,90.542815,urban
26113,51.511875,98.580144,agricultural
26114,53.948232,88.786622,agricultural
26115,53.045465,101.906336,wetland
26116,49.342516,90.308485,forest
26117,55.40879,98.577123,agricultural
26118,49.27369,92.179268,forest
26119,52.812991,93.249869,tundra
26120,50.292647,93.443622,agricultural
26121,55.589882,97.651584,agricultural
26122,53.326781,96.333472,forest
26123,58.768952,98.174017,urban
26124,50.362905,96.397459,forest
26125,49.486893,99.865728,tundra
26126,53.138459,100.877551,tundra
26127,54.411944,94.548167,wetland
26128,52.815198,92.194304,agricultural
26129,58.623525,96.757682,forest
26130,52.32754,92.164578,wetland
26131,55.736003,89.229765,urban
26132,49.310744,90.49559,wetland
26133,52.340229,99.599226,tundra
26134,59.551864,90.037932,wetland
26135,58.850691,91.620603,wetland
26136,49.750995,93.035902,agricultural
26137,50.825193,92.859721,tundra
26138,50.502373,94.37206,wetland
26139,55.65105,98.483268,urban
26140,49.203016,93.208652,wetland
26141,56.194125,95.989339,agricultural
26142,54.031626,95.180682,forest
26143,58.793818,95.38554,urban
26144,49.101548,95.880965,agricultural
26145,59.212292,98.842783,forest
26146,54.824681,101.871487,agricultural
26147,54.593056,96.630592,urban
26148,56.442689,97.592311,agricultural
26149,50.659704,101.175941,tundra
26150,59.661416,95.819539,urban
26151,50.165937,100.495325,wetland
26152,51.093985,96.344264,urban
26153,50.864574,94.983204,wetland
26154,49.258587,90.942188,urban
26155,57.598845,99.982,wetland
26156,51.959453,88.93669,tundra
26157,52.904437,98.839615,tundra
26158,49.695135,90.882717,urban
26159,59.515979,95.066182,forest
26160,50.962225,96.543116,urban
26161,53.864479,99.000459,wetland
26162,49.44591,94.489418,tundra
26163,56.595541,95.639721,wetland
26164,50.272428,98.590089,wetland
26165,55.769865,89.262954,agricultural
26166,58.00303,100.255189,urban
26167,55.26608,101.63366,urban
26168,59.798255,98.020961,forest
26169,54.593829,92.194001,agricultural
26170,50.083906,91.327067,tundra
26171,59.696649,89.50252,wetland
26172,52.72925,96.843979,wetland
26173,58.985158,100.818229,forest
26174,51.165408,92.762615,agricultural
26175,58.237735,88.767542,agricultural
26176,49.431141,92.394699,wetland
26177,55.822908,100.258514,agricultural
26178,53.914705,89.158713,agricultural
26179,55.435259,93.744501,forest
26180,49.654571,94.222834,agricultural
26181,50.942301,88.746637,tundra
26182,57.068282,90.040125,agricultural
26183,56.458245,93.189413,agricultural
26184,55.597713,98.565168,agricultural
26185,55.798316,93.833819,forest
26186,53.357455,100.95706,wetland
26187,56.796542,96.452646,urban
26188,58.037339,88.265271,wetland
26189,53.946503,96.806192,urban
26190,54.899858,98.196459,forest
26191,49.4594,91.144122,wetland
26192,49.299891,91.009836,agricultural
26193,53.327627,88.472701,urban
26194,58.547533,92.587626,forest
26195,55.110361,101.827856,agricultural
26196,57.5547,89.126193,agricultural
26197,54.677409,99.593882,urban
26198,59.413805,90.708111,wetland
26199,59.349448,91.46651,agricultural
26200,58.173949,99.956783,forest
26201,51.739655,89.103203,wetland
26202,56.833459,96.724328,tundra
26203,58.188453,96.0828,tundra
26204,56.287524,91.492093,wetland
26205,50.821949,99.791776,forest
26206,49.247705,95.615024,agricultural
26207,51.202668,92.044977,wetland
26208,49.910791,98.680959,wetland
26209,50.479715,94.475251,forest
26210,59.462539,99.235566,tundra
26211,56.117644,99.14504,agricultural
26212,59.604816,90.414413,wetland
26213,58.420354,92.4553,tundra
26214,57.572275,100.65757,wetland
26215,56.70376,101.533759,forest
26216,58.927267,95.858217,urban
26217,56.227299,92.061293,tundra
26218,54.780098,90.13975,urban
26219,59.10958,88.100539,urban
26220,52.650597,93.329809,forest
26221,56.278455,90.956323,forest
26222,51.608116,89.153923,wetland
26223,57.600989,101.997654,tundra
26224,57.793313,89.998863,urban
26225,58.483872,98.183235,tundra
26226,59.369783,100.461495,forest
26227,52.703019,93.473226,agricultural
26228,59.332293,99.192324,wetland
26229,54.779027,88.563833,forest
26230,52.849348,99.742942,agricultural
26231,57.629827,99.14846,urban
26232,58.035576,96.369727,forest
26233,49.476448,92.835673,wetland
26234,51.632399,101.039715,forest
26235,59.931628,90.491236,wetland
26236,50.94518,89.170002,tundra
26237,51.55124,96.790781,urban
26238,52.676361,99.301658,urban
26239,59.198625,88.845302,agricultural
26240,54.746584,89.042506,wetland
26241,57.854151,93.982589,forest
26242,55.921391,100.070084,wetland
26243,50.857319,100.167638,forest
26244,52.907691,101.75615,tundra
26245,57.647392,94.875478,forest
26246,51.600592,94.45193,tundra
26247,54.664533,100.430459,urban
26248,55.280297,97.725598,forest
26249,57.380421,93.723373,urban
26250,49.170563,89.798418,tundra
26251,59.766899,95.875787,forest
26252,53.109251,100.887478,agricultural
26253,56.769172,95.867571,wetland
26254,51.367956,97.753137,forest
26255,57.878479,89.484326,wetland
26256,52.483972,94.584687,urban
26257,55.649241,89.853373,wetland
26258,49.669889,91.722096,wetland
26259,52.774232,95.508446,urban
26260,50.803575,89.671828,wetland
26261,56.40416,99.620063,agricultural
26262,57.1837,93.775193,wetland
26263,56.731839,92.004811,tundra
26264,51.19552,88.183373,wetland
26265,49.870273,99.408396,agricultural
26266,59.249912,89.413106,urban
26267,52.364773,97.485839,tundra
26268,53.999088,92.405757,tundra
26269,56.733442,93.073031,forest
26270,52.475121,98.54434,urban
26271,54.136942,96.15652,tundra
26272,53.015349,92.906436,tundra
26273,59.861034,91.924684,wetland
26274,49.035247,94.813345,wetland
26275,52.568335,88.145837,urban
26276,55.204887,90.415777,forest
26277,52.183286,93.580398,urban
26278,53.957026,93.132553,tundra
26279,55.090661,92.941394,tundra
26280,56.877395,96.293478,agricultural
26281,51.056318,90.898996,urban
26282,57.179984,99.368353,tundra
26283,56.266523,88.671822,forest
26284,56.524268,88.425688,agricultural
26285,59.358126,96.330885,agricultural
26286,56.525213,98.854334,forest
26287,54.959466,93.301677,urban
26288,54.578409,100.319581,tundra
26289,55.862328,91.76536,agricultural
26290,50.405373,95.970166,tundra
26291,59.95976,91.065794,tundra
26292,50.266493,100.796564,forest
26293,56.899425,98.699291,wetland
26294,50.165115,97.282427,wetland
26295,57.162853,99.151574,forest
26296,50.525599,101.264129,forest
26297,55.574912,95.731819,urban
26298,52.283709,93.711856,agricultural
26299,54.8364,94.756372,tundra
26300,57.086635,89.749091,tundra
26301,56.531859,100.632365,wetland
26302,51.011601,100.53741,wetland
26303,55.597158,91.557296,agricultural
26304,49.356803,92.433951,urban
26305,49.6077,98.624236,agricultural
26306,57.67925,97.821784,tundra
26307,51.829955,98.518389,agricultural
26308,57.281472,91.644489,forest
26309,56.131851,98.018441,wetland
26310,53.512812,88.198839,urban
26311,56.007454,101.318071,forest
26312,55.96554,88.525645,forest
26313,53.508165,100.437673,wetland
26314,58.519599,89.314585,urban
26315,54.071991,88.462291,wetland
26316,56.441357,92.277748,agricultural
26317,51.877979,98.621061,agricultural
26318,51.517372,96.076683,urban
26319,50.666851,95.242898,wetland
26320,59.964779,101.300966,tundra
26321,57.11838,96.625537,agricultural
26322,55.285293,97.749967,tundra
26323,55.974617,101.383594,forest
26324,52.586745,88.866275,tundra
26325,50.205694,91.404755,urban
26326,55.624225,90.239761,agricultural
26327,59.164663,88.534709,wetland
26328,53.547103,97.441686,forest
26329,50.128666,90.654371,wetland
26330,56.508139,88.207709,tundra
26331,59.112841,97.90223,agricultural
26332,56.843597,101.923036,urban
26333,59.187566,96.784176,wetland
26334,57.518915,99.389222,urban
26335,58.227979,95.521746,urban
26336,49.605263,97.471219,forest
26337,59.257359,100.308742,urban
26338,51.584959,93.006982,urban
26339,50.156643,91.008391,wetland
26340,56.592331,99.756434,wetland
26341,54.053265,96.550611,tundra
26342,52.116609,92.52408,agricultural
26343,49.769865,88.915338,tundra
26344,50.254717,90.582946,urban
26345,49.298432,89.64093,agricultural
26346,55.240174,99.600228,urban
26347,57.405414,100.356251,tundra
26348,51.34097,101.952304,wetland
26349,53.557514,88.396251,agricultural
26350,58.58598,93.286833,wetland
26351,51.036391,97.900734,urban
26352,50.351526,89.810222,wetland
26353,54.171811,91.396996,forest
26354,53.376773,97.159991,agricultural
26355,54.878019,100.142886,wetland
26356,57.644191,98.295842,urban
26357,55.526488,88.877768,urban
26358,57.823941,99.167511,wetland
26359,59.984203,101.452491,tundra
26360,53.086565,97.275316,agricultural
26361,54.039872,97.856887,urban
26362,53.823767,97.243163,wetland
26363,52.534226,98.37339,wetland
26364,59.014297,93.927613,agricultural
26365,55.557829,89.311684,tundra
26366,51.281159,88.291007,tundra
26367,50.590371,92.255713,agricultural
26368,59.575217,101.713959,urban
26369,53.527095,101.218738,agricultural
26370,55.271849,100.584707,agricultural
26371,54.679434,96.61599,urban
26372,57.973928,88.712012,agricultural
26373,55.134047,95.044701,wetland
26374,53.402897,101.616362,tundra
26375,50.25812,91.412621,urban
26376,58.519871,96.995563,tundra
26377,56.374548,92.060572,urban
26378,59.607297,99.493729,wetland
26379,51.318911,91.288944,wetland
26380,49.030915,88.982958,wetland
26381,49.799202,92.989312,agricultural
26382,49.596847,95.541211,wetland
26383,59.240277,97.216767,urban
26384,52.362904,100.855587,urban
26385,50.989427,91.507101,tundra
26386,53.147198,97.573981,urban
26387,52.186235,91.234861,forest
26388,49.270148,101.176035,wetland
26389,50.661538,99.533797,forest
26390,51.164145,98.761652,forest
26391,56.14478,91.798553,forest
26392,53.109371,89.145829,forest
26393,57.412524,91.646011,tundra
26394,54.3486,96.770491,urban
26395,49.807988,99.149874,urban
26396,53.289841,97.09393,tundra
26397,59.83608,99.635534,agricultural
26398,51.553871,93.178142,wetland
26399,52.542689,101.150691,urban
26400,53.180679,97.411243,agricultural
26401,49.681243,97.859312,agricultural
26402,53.510983,94.788865,forest
26403,51.996795,92.049959,agricultural
26404,56.059851,99.438882,forest
26405,51.887245,92.577724,urban
26406,54.013266,89.500861,tundra
26407,58.202184,96.345514,wetland
26408,49.273378,99.79197,forest
26409,50.627669,96.978432,agricultural
26410,55.998001,93.671075,agricultural
26411,59.514844,91.245548,wetland
26412,49.77478,99.715813,urban
26413,54.717674,90.168623,wetland
26414,57.240668,96.608048,urban
26415,50.952891,95.755352,forest
26416,58.759483,98.303118,forest
26417,50.976419,92.652897,agricultural
26418,58.065603,91.215739,tundra
26419,52.500764,89.057809,wetland
26420,56.658839,101.74697,agricultural
26421,52.804544,92.390675,wetland
26422,51.383855,90.098471,forest
26423,50.813293,90.150971,forest
26424,53.1683,92.750534,urban
26425,51.523827,91.842535,urban
26426,59.175158,93.411939,wetland
26427,52.646409,101.761436,tundra
26428,55.015137,89.982357,tundra
26429,50.600308,99.459678,agricultural
26430,56.49697,89.068417,forest
26431,57.821841,95.01462,wetland
26432,52.900341,93.616694,tundra
26433,58.642482,96.581435,urban
26434,58.548867,94.518128,wetland
26435,54.814117,99.198983,urban
26436,55.72017,96.888496,urban
26437,49.065317,98.740721,agricultural
26438,53.612695,100.978689,tundra
26439,52.932843,95.264677,wetland
26440,59.836633,101.306145,agricultural
26441,50.158904,95.286536,wetland
26442,49.299763,89.126512,forest
26443,53.546923,88.958325,forest
26444,49.091989,93.896429,tundra
26445,53.90159,96.442643,forest
26446,53.453623,97.037919,forest
26447,58.37849,99.334546,urban
26448,55.025978,92.985698,urban
26449,51.970355,99.357185,forest
26450,50.428584,100.610206,urban
26451,54.825942,90.912781,tundra
26452,57.976112,99.455122,tundra
26453,51.693124,89.325393,urban
26454,51.754976,93.542501,agricultural
26455,59.050126,93.593163,forest
26456,52.586408,99.261926,wetland
26457,52.897755,89.275999,tundra
26458,56.117424,88.322076,wetland
26459,52.202323,91.101805,wetland
26460,57.493459,90.3894,urban
26461,49.496982,94.281541,tundra
26462,56.703587,94.72807,urban
26463,49.965658,89.527695,forest
26464,52.793854,92.50277,urban
26465,59.67123,101.697487,urban
26466,56.639199,94.626159,urban
26467,52.31394,99.524654,forest
26468,53.973313,96.534389,urban
26469,50.669754,90.394918,tundra
26470,49.945211,99.558424,agricultural
26471,54.921033,90.815786,forest
26472,51.572983,88.775128,tundra
26473,52.800845,97.187598,agricultural
26474,57.481505,88.972409,tundra
26475,52.77112,97.890952,wetland
26476,56.677051,90.154912,forest
26477,59.122127,94.210989,agricultural
26478,50.092344,94.858853,wetland
26479,49.373112,99.382926,urban
26480,49.504614,92.8212,tundra
26481,56.600474,94.339513,urban
26482,51.979457,95.664134,urban
26483,55.05348,91.103377,wetland
26484,50.009997,95.149411,agricultural
26485,55.057761,93.074775,wetland
26486,53.051762,97.48567,agricultural
26487,57.646152,88.293321,agricultural
26488,49.264704,92.781905,tundra
26489,58.922166,100.757899,urban
26490,49.118824,95.15087,urban
26491,52.70528,88.143282,urban
26492,49.760491,94.993055,forest
26493,54.489216,92.564988,agricultural
26494,56.732793,100.676466,agricultural
26495,50.872519,96.446069,forest
26496,58.518554,90.263208,wetland
26497,52.802255,95.126154,tundra
26498,58.490579,89.307484,forest
26499,52.477337,91.720408,tundra
26500,50.692205,88.853996,tundra
26501,50.026513,91.816096,tundra
26502,59.762259,97.965582,forest
26503,59.765312,88.618808,forest
26504,52.384963,101.961389,agricultural
26505,55.988267,96.192352,forest
26506,53.927291,98.751016,forest
26507,58.926409,99.946114,forest
26508,58.084702,89.231564,urban
26509,49.369217,101.932578,forest
26510,56.305167,91.108194,urban
26511,49.396952,91.849626,urban
26512,59.071186,98.723659,agricultural
26513,58.175969,96.513654,forest
26514,59.146974,101.918672,agricultural
26515,52.676668,101.63228,tundra
26516,58.682991,93.977665,agricultural
26517,51.60627,90.656047,agricultural
26518,49.802509,94.363753,forest
26519,57.705373,94.549557,urban
26520,58.618938,97.825247,agricultural
26521,55.932198,101.474299,urban
26522,59.760398,91.290582,tundra
26523,53.616165,93.151622,agricultural
26524,57.266406,98.623687,tundra
26525,49.19129,89.903372,wetland
26526,50.04616,89.91481,wetland
26527,56.91842,93.177986,forest
26528,53.360109,95.299987,forest
26529,52.621518,88.910045,wetland
26530,56.017273,91.915397,tundra
26531,56.214987,101.55279,forest
26532,53.128499,94.356362,tundra
26533,53.788099,97.518939,forest
26534,59.577708,101.887901,forest
26535,50.962392,89.843175,forest
26536,55.058917,94.235636,forest
26537,58.108002,101.010677,wetland
26538,51.036947,94.924593,forest
26539,50.380912,88.427403,tundra
26540,55.020354,88.131049,wetland
26541,49.132595,92.974037,tundra
26542,52.177122,93.505075,forest
26543,58.024457,94.999914,urban
26544,58.278826,95.003633,agricultural
26545,50.688793,90.466576,forest
26546,51.171367,94.547282,forest
26547,56.513405,91.718547,urban
26548,57.720169,91.687909,forest
26549,59.484759,94.845882,agricultural
26550,59.007062,90.040345,urban
26551,58.000647,92.71066,tundra
26552,55.283999,92.302735,urban
26553,52.170752,90.278703,agricultural
26554,52.842865,93.419622,tundra
26555,55.549008,94.89292,urban
26556,51.752993,89.48905,forest
26557,59.298564,88.043293,agricultural
26558,50.025968,93.906615,forest
26559,52.693555,96.514695,wetland
26560,53.336923,90.981837,wetland
26561,54.553903,97.400549,tundra
26562,57.189068,99.236988,tundra
26563,58.19377,100.267227,tundra
26564,55.386366,99.814151,agricultural
26565,58.706231,93.367708,tundra
26566,53.421637,93.805023,forest
26567,56.306886,94.91686,forest
26568,52.076735,98.270864,wetland
26569,59.950506,91.328299,wetland
26570,55.398874,89.566114,forest
26571,54.063794,91.160363,urban
26572,58.198102,99.545544,urban
26573,57.446746,92.329753,urban
26574,52.283104,98.756083,tundra
26575,56.571757,90.321696,tundra
26576,56.43388,96.138165,tundra
26577,51.451782,101.081802,tundra
26578,54.184043,99.364405,tundra
26579,55.805864,89.152756,urban
26580,54.077253,91.800457,wetland
26581,52.751082,88.165186,forest
26582,50.726141,96.349097,wetland
26583,57.143099,98.343303,urban
26584,55.573661,101.129228,urban
26585,49.938755,93.320368,tundra
26586,52.867671,99.610051,urban
26587,55.681993,92.340897,wetland
26588,58.303754,94.177067,urban
26589,55.206834,99.354177,agricultural
26590,52.065707,98.571497,wetland
26591,49.658772,98.225152,agricultural
26592,59.310653,101.497733,wetland
26593,54.776128,88.18503,forest
26594,53.145717,94.969702,urban
26595,50.584835,91.569437,wetland
26596,57.068384,96.434607,forest
26597,52.412197,98.883664,agricultural
26598,51.959472,96.428897,urban
26599,52.252001,92.493718,forest
26600,54.546182,88.891581,tundra
26601,49.851471,93.685653,tundra
26602,55.756157,91.277179,agricultural
26603,50.536455,96.41777,forest
26604,49.379693,90.892353,wetland
26605,53.453354,92.038378,agricultural
26606,58.432765,98.479654,agricultural
26607,53.072193,96.397365,agricultural
26608,56.599999,90.562817,urban
26609,59.339105,92.28369,urban
26610,58.990828,95.122528,tundra
26611,54.031812,101.478245,tundra
26612,49.190739,101.483672,tundra
26613,54.171799,96.342069,urban
26614,54.18663,97.957862,urban
26615,59.815006,99.436482,wetland
26616,54.861576,98.788318,wetland
26617,55.838179,88.571494,tundra
26618,54.508223,99.779643,agricultural
26619,56.986146,100.87139,urban
26620,59.184037,97.834398,urban
26621,55.437637,90.732307,urban
26622,49.568888,95.646588,forest
26623,49.554998,93.395798,urban
26624,50.504938,99.485798,tundra
26625,51.761591,89.900723,wetland
26626,50.555421,91.898953,forest
26627,56.767295,89.30353,forest
26628,57.256566,95.044384,urban
26629,53.2375,98.256091,tundra
26630,51.742266,99.209054,agricultural
26631,55.156002,99.576386,tundra
26632,54.958279,88.476783,wetland
26633,49.732876,101.218292,tundra
26634,50.529584,90.44447,tundra
26635,56.982876,98.440008,tundra
26636,52.371179,97.748898,wetland
26637,53.086255,98.101103,wetland
26638,59.553534,99.541205,agricultural
26639,50.420783,95.135655,wetland
26640,50.680313,89.586098,wetland
26641,58.807875,91.593966,forest
26642,59.507902,95.138628,urban
26643,58.991928,97.637288,tundra
26644,55.573461,93.496392,forest
26645,56.068562,92.386351,urban
26646,50.838308,97.600188,wetland
26647,50.156153,95.586425,tundra
26648,52.696286,93.526102,agricultural
26649,50.536695,98.878166,forest
26650,54.38576,89.790798,agricultural
26651,59.373979,89.809649,urban
26652,50.398404,94.159756,agricultural
26653,58.773518,101.007719,tundra
26654,49.500555,94.314568,urban
26655,58.521896,100.65244,wetland
26656,57.71902,88.155125,urban
26657,56.362353,91.800887,urban
26658,58.168204,90.05092,tundra
26659,49.427844,88.120798,forest
26660,53.008871,100.486936,wetland
26661,57.480105,98.22481,urban
26662,56.076555,100.299985,forest
26663,52.050029,92.427475,agricultural
26664,59.459335,91.973084,tundra
26665,53.868697,97.258569,agricultural
26666,55.829657,93.410828,urban
26667,55.960489,89.166005,wetland
26668,53.516011,97.332276,agricultural
26669,53.201575,97.386352,forest
26670,51.026447,94.024685,wetland
26671,54.642049,89.899087,agricultural
26672,54.537785,96.980438,agricultural
26673,53.203587,97.772316,forest
26674,52.2204,95.275236,tundra
26675,54.569434,92.461662,agricultural
26676,53.732743,90.551513,agricultural
26677,51.452249,94.156075,tundra
26678,52.260212,95.141934,tundra
26679,52.630792,92.193359,tundra
26680,59.864701,98.996035,agricultural
26681,59.85578,90.75855,forest
26682,50.321987,91.713566,wetland
26683,56.36398,98.769241,agricultural
26684,50.959957,91.323244,urban
26685,49.355441,90.663364,agricultural
26686,49.544413,92.564484,tundra
26687,52.065567,90.365743,tundra
26688,58.997421,89.307747,forest
26689,51.750159,90.181892,wetland
26690,59.541431,98.347761,urban
26691,55.51868,90.229599,agricultural
26692,55.705116,88.214323,tundra
26693,56.137503,93.388075,agricultural
26694,50.062446,98.369324,agricultural
26695,56.143097,93.822799,forest
26696,52.374896,100.520036,tundra
26697,50.455721,95.53246,forest
26698,55.696298,92.403287,urban
26699,49.078659,97.750396,wetland
26700,59.226965,88.35938,forest
26701,57.161135,90.357426,agricultural
26702,57.098137,93.566573,tundra
26703,53.054154,95.975821,agricultural
26704,52.544418,90.198994,wetland
26705,54.238792,94.862659,urban
26706,58.225072,88.157534,urban
26707,50.237358,88.765941,urban
26708,59.600811,90.968604,wetland
26709,57.845488,88.763564,tundra
26710,57.818111,89.719779,agricultural
26711,56.331889,88.303093,wetland
26712,52.316603,90.60378,urban
26713,49.602379,94.543152,forest
26714,52.034357,89.406938,agricultural
26715,54.050734,89.863517,wetland
26716,50.438702,99.326541,urban
26717,55.011703,92.739414,forest
26718,49.621064,94.022245,wetland
26719,58.496425,91.813909,urban
26720,55.984131,99.613334,wetland
26721,51.681014,100.54425,urban
26722,57.590435,91.813201,wetland
26723,56.527552,100.67787,urban
26724,58.204823,98.74243,forest
26725,54.145236,90.435625,urban
26726,51.13138,99.159616,agricultural
26727,52.787382,99.405047,forest
26728,53.7505,90.773535,wetland
26729,50.25367,96.289548,agricultural
26730,56.124156,99.201432,tundra
26731,58.900544,100.684593,wetland
26732,57.078834,94.418367,wetland
26733,59.438415,95.76075,tundra
26734,54.432195,91.303024,wetland
26735,57.241341,94.062807,tundra
26736,51.450206,100.615994,tundra
26737,49.315706,90.417893,forest
26738,53.959037,96.034017,wetland
26739,56.9181,93.151337,agricultural
26740,59.644154,91.908121,forest
26741,55.765463,99.246552,agricultural
26742,49.226733,97.251565,forest
26743,54.221138,100.37701,wetland
26744,58.4062,91.626863,tundra
26745,57.609786,101.212941,agricultural
26746,55.996185,101.345339,agricultural
26747,54.093517,94.790425,forest
26748,50.081105,99.584928,agricultural
26749,56.33572,95.873519,agricultural
26750,56.988223,95.559192,agricultural
26751,54.592652,90.16352,agricultural
26752,52.742844,88.665322,forest
26753,49.866226,90.395686,forest
26754,53.103556,91.966966,forest
26755,53.784018,90.192055,forest
26756,55.794618,94.865257,urban
26757,59.734639,101.456295,forest
26758,55.472094,90.763548,forest
26759,49.777448,92.712528,tundra
26760,51.046716,90.987047,urban
26761,58.537893,99.775866,wetland
26762,52.722209,97.902253,wetland
26763,59.58052,92.999221,wetland
26764,54.988673,101.734497,wetland
26765,56.204289,101.483956,urban
26766,54.306569,89.750018,urban
26767,59.375386,88.694028,urban
26768,55.369962,95.811991,urban
26769,53.885406,100.438029,urban
26770,55.144652,88.67998,wetland
26771,51.427627,95.660063,urban
26772,50.102915,98.419647,forest
26773,50.413948,88.440064,agricultural
26774,49.240939,93.534843,forest
26775,51.494024,91.862699,agricultural
26776,58.47577,101.865808,agricultural
26777,55.399215,88.024871,forest
26778,57.70367,95.032482,agricultural
26779,55.63924,97.724865,tundra
26780,57.714358,94.015433,agricultural
26781,55.677251,96.941576,wetland
26782,49.526961,91.025852,urban
26783,57.392295,94.197301,urban
26784,59.15384,88.868372,tundra
26785,58.42891,88.02914,agricultural
26786,59.830737,100.480914,urban
26787,59.032379,96.207923,forest
26788,52.63379,97.692904,forest
26789,49.661199,94.799073,forest
26790,59.436566,99.08243,wetland
26791,57.690018,99.947404,urban
26792,57.287938,94.860335,wetland
26793,52.610056,98.763876,wetland
26794,52.27031,100.654555,forest
26795,49.040247,89.461532,wetland
26796,55.889247,94.01198,wetland
26797,57.676757,100.385588,forest
26798,56.545899,88.800674,tundra
26799,51.698534,92.501744,tundra
26800,57.365826,101.443104,forest
26801,57.188405,93.974783,forest
26802,59.209743,94.705412,tundra
26803,54.856913,96.500268,forest
26804,55.990387,90.510075,tundra
26805,51.01882,95.944225,tundra
26806,57.592845,92.678074,urban
26807,53.384832,95.100806,tundra
26808,58.146178,92.512978,urban
26809,52.72142,98.253961,forest
26810,58.034955,101.595699,urban
26811,51.662851,88.212944,agricultural
26812,50.30801,90.499616,agricultural
26813,59.261329,89.989709,forest
26814,53.158954,100.784763,wetland
26815,49.726289,92.487709,wetland
26816,53.941231,93.880001,urban
26817,58.061838,101.434638,forest
26818,57.51651,89.651892,agricultural
26819,50.229708,91.906969,agricultural
26820,59.753002,90.931159,wetland
26821,50.00387,92.404338,agricultural
26822,49.623489,92.972191,wetland
26823,58.273976,91.854113,wetland
26824,50.607219,94.19955,agricultural
26825,53.97646,96.68336,urban
26826,50.374876,95.162502,tundra
26827,57.448473,91.843154,tundra
26828,59.613925,89.979047,urban
26829,51.476093,91.547559,wetland
26830,49.453603,92.630236,wetland
26831,49.427553,95.112131,tundra
26832,50.389908,101.791876,agricultural
26833,55.661066,93.68851,agricultural
26834,52.258212,93.752803,forest
26835,56.825698,101.588698,forest
26836,50.735971,93.817604,forest
26837,49.934891,90.425763,agricultural
26838,52.020874,100.51748,tundra
26839,49.149259,92.654687,wetland
26840,53.774594,97.362736,forest
26841,57.212248,94.556763,forest
26842,55.741589,93.66623,agricultural
26843,55.472026,101.01736,tundra
26844,55.329768,93.850094,agricultural
26845,58.653328,93.543939,urban
26846,53.96575,97.995294,urban
26847,51.052596,94.615669,urban
26848,58.418404,98.188194,forest
26849,59.752023,94.980188,agricultural
26850,49.205521,98.989694,agricultural
26851,52.025289,97.478898,agricultural
26852,49.884204,92.452551,wetland
26853,51.119223,93.849054,wetland
26854,54.35635,101.982934,urban
26855,50.151032,98.045818,agricultural
26856,54.042975,91.161068,forest
26857,50.332405,95.578206,agricultural
26858,50.672261,95.901777,agricultural
26859,54.000356,101.620092,agricultural
26860,52.489894,90.670637,wetland
26861,54.269788,95.867442,wetland
26862,59.706961,93.95148,tundra
26863,54.074119,98.232991,agricultural
26864,49.255853,101.486171,wetland
26865,52.634996,98.207889,tundra
26866,52.041759,89.464149,agricultural
26867,55.760374,89.68094,tundra
26868,57.31023,95.829982,forest
26869,51.54034,89.92533,urban
26870,50.860912,96.687232,urban
26871,54.530401,101.901599,forest
26872,51.736196,92.560203,forest
26873,58.407731,98.165358,forest
26874,50.312203,100.61935,forest
26875,56.820269,93.866012,urban
26876,54.42737,96.201444,agricultural
26877,51.403705,92.5895,urban
26878,55.983977,101.815689,wetland
26879,55.715316,99.00999,forest
26880,58.556461,96.368589,agricultural
26881,52.924759,93.225265,urban
26882,59.591451,91.426244,tundra
26883,51.625724,98.314577,wetland
26884,57.464376,100.017913,urban
26885,51.817541,88.195922,tundra
26886,53.018769,94.148924,urban
26887,49.253632,89.519765,wetland
26888,52.817983,91.964357,urban
26889,55.437461,95.929388,tundra
26890,49.594818,91.497051,agricultural
26891,50.388757,91.343424,wetland
26892,53.859286,93.835356,forest
26893,58.53977,91.191242,tundra
26894,59.389818,88.262413,urban
26895,58.246514,100.015783,urban
26896,53.807056,93.790211,forest
26897,57.933674,88.936606,agricultural
26898,58.677713,92.039326,urban
26899,52.645524,98.044433,tundra
26900,59.56877,93.910606,forest
26901,55.572242,95.138694,urban
26902,55.438248,97.609056,forest
26903,49.044839,94.178384,wetland
26904,58.595003,91.936854,agricultural
26905,53.589494,98.06764,tundra
26906,56.497659,89.867222,agricultural
26907,57.079305,99.640717,forest
26908,57.899004,94.792131,forest
26909,58.67969,88.303758,forest
26910,49.041691,91.749143,wetland
26911,59.500289,101.703644,wetland
26912,55.817524,89.110164,agricultural
26913,57.124026,100.431738,agricultural
26914,53.755651,91.201254,tundra
26915,59.95644,96.528149,wetland
26916,58.516356,99.014073,wetland
26917,58.34227,91.712621,wetland
26918,58.666509,89.20654,tundra
26919,57.722979,89.446921,agricultural
